,0_v,1_v,2_v,3_v,4_v,5_v,0_a,1_a,3_a,2_a,5_a,4_a,v_mean,v_std,a_mean,a_std
28,0.1058925837278366,-0.2653687596321106,-0.1382118761539459,-0.1314081251621246,-0.2360958456993103,-0.0635855048894882,0.2844829857349396,0.2933570146560669,0.4035713672637939,0.1685947030782699,0.2996469438076019,0.5580105781555176,-0.13303840458393096,0.14598766971147262,-0.13303840458393096,0.14598766971147262
29,0.055131010711193,-0.3189538717269897,-0.3152971863746643,-0.1308237314224243,-0.1591062098741531,-0.1282732188701629,0.3549144864082336,0.2926531434059143,0.4159566164016723,0.3661315739154815,0.2234310507774353,0.4838213920593261,-0.17380999773740768,0.1545666316866862,-0.17380999773740768,0.1545666316866862
30,0.0384157374501228,-0.3611127436161041,-0.1383770108222961,-0.1253881305456161,-0.1966507732868194,0.0631960704922676,0.4659810662269592,0.3359511494636535,0.4120492935180664,0.3093552589416504,0.4378986656665802,0.4210225939750671,-0.1566225841641426,0.14384620274329424,-0.1566225841641426,0.14384620274329424
31,-0.008137047290802,-0.3238842189311981,-0.057974312454462,-0.125639408826828,-0.0030332207679748,0.0,0.3688242733478546,0.3299353718757629,0.4070611000061035,0.3013826608657837,0.0,0.409649521112442,-0.103733641654253,0.13258896931887834,-0.103733641654253,0.13258896931887834
32,0.0253470763564109,-0.2379359006881714,-0.2009675353765487,-0.1299856454133987,-0.1676366925239563,0.0,0.298151433467865,0.247122585773468,0.4077743589878082,0.4655213356018066,0.0,0.395262748003006,-0.14223573952913285,0.10184205674517051,-0.14223573952913285,0.10184205674517051
33,0.0142182782292366,-0.3428521752357483,-0.2162090837955474,-0.1211701333522796,-0.3834637105464935,-0.1274320632219314,0.3620399832725525,0.2894784808158874,0.4072979390621185,0.3185216784477234,0.361842393875122,0.4224360585212707,-0.20989536494016642,0.16274400052019136,-0.20989536494016642,0.16274400052019136
34,0.0034390352666378,-0.2591534554958343,-0.1730964183807373,-0.1218050867319107,-0.2685441374778747,-0.1202058345079422,0.2310593575239181,0.3941221535205841,0.4222111701965332,0.3700262904167175,0.2218097895383834,0.31740403175354,-0.16383201256394386,0.11167195455773406,-0.16383201256394386,0.11167195455773406
35,-0.019461054354906,-0.0987250804901123,-0.2064114660024643,-0.1211529821157455,-0.2421618402004242,-0.1434547454118728,0.5032330751419067,0.1469782888889312,0.4114433825016022,0.269837737083435,0.2844545245170593,0.3368499875068664,-0.13758248463273043,0.08860977512087281,-0.13758248463273043,0.08860977512087281
36,0.0038254372775554,-0.1924356818199157,-0.0782332420349121,-0.1310440897941589,-0.227467805147171,-0.1040112972259521,0.2389727681875229,0.266233742237091,0.4177862405776977,0.3314911723136902,0.3498912751674652,0.3925660252571106,-0.12507107630372044,0.09201474199380918,-0.12507107630372044,0.09201474199380918
37,0.0141605194658041,-0.0387937612831592,-0.0445762909948825,-0.1245718300342559,-0.0425751991569995,-0.0080986581742763,0.3951790034770965,0.189697727560997,0.4103030860424042,0.2993833124637604,0.3872509300708771,0.401287317276001,-0.0472713124006986,0.04962465487491099,-0.0472713124006986,0.04962465487491099
38,0.0101318173110485,-0.112395241856575,-0.2853396832942962,-0.122832715511322,0.0220978055149316,-0.1175751239061355,0.4608113765716553,0.2370163798332214,0.4099022448062897,0.2830010652542114,0.1901528388261795,0.2816625237464905,-0.0976676035672426,0.12453459765476069,-0.0976676035672426,0.12453459765476069
39,-0.096428096294403,-0.5019106268882751,-0.1900887936353683,-0.1012877225875854,-0.1963892728090286,-0.0138287357985973,0.3253119587898254,0.4295203387737274,0.4074431657791137,0.4358401298522949,0.3072985708713531,0.3062234222888946,-0.21722090244293207,0.1660193900836008,-0.21722090244293207,0.1660193900836008
40,0.0497049763798713,-0.3155999183654785,-0.2217022180557251,-0.0914835184812545,-0.1792618185281753,0.0,0.2525476515293121,0.4825812578201294,0.4125187695026397,0.4166345000267029,0.0,0.4181956052780151,-0.15166849941015242,0.13848567778758747,-0.15166849941015242,0.13848567778758747
41,0.0472489707171916,-0.1385098546743393,-0.1747112721204757,-0.0922251194715499,-0.1833946257829666,0.0,0.1752821505069732,0.4551681280136108,0.4215374290943146,0.3713269531726837,0.0,0.5803861618041992,-0.108318380266428,0.09409593188815216,-0.108318380266428,0.09409593188815216
42,0.067950539290905,-0.3172237873077392,-0.1457096487283706,-0.0967182219028472,-0.2285969257354736,-0.1436942964792251,0.2813724875450134,0.4791894853115082,0.4200458526611328,0.3260036110877991,0.2417696714401245,0.3115054666996002,-0.14405960887670513,0.14519351148686663,-0.14405960887670513,0.14519351148686663
43,-0.0352593772113323,-0.2430147528648376,-0.2011396735906601,-0.0936087816953659,-0.1093077063560485,-0.1463722139596939,0.2168510556221008,0.2241182923316955,0.4193239510059356,0.2776151597499847,0.2588381767272949,0.3238357007503509,-0.1364660583436489,0.08419087742074004,-0.1364660583436489,0.08419087742074004
44,-0.0062402188777923,-0.2732785642147064,-0.2881728410720825,-0.0964070260524749,-0.087889939546585,-0.1351483911275863,0.1196003854274749,0.4129232168197632,0.421094000339508,0.2953671216964721,0.310680478811264,0.5568321943283081,-0.15039771795272822,0.12418261617603013,-0.15039771795272822,0.12418261617603013
45,0.0765958428382873,-0.1020103991031646,-0.1997217237949371,-0.0963278412818908,0.0468095503747463,-0.1776308417320251,0.3926486372947693,0.2140751779079437,0.4022600650787353,0.2947160005569458,0.3369072377681732,0.4560739398002624,-0.05493091419339178,0.11461345030429662,-0.05493091419339178,0.11461345030429662
46,-0.0300683267414569,-0.3168218731880188,-0.1440722793340683,-0.0938203185796737,-0.1091098040342331,-0.1452245265245437,0.1216735988855362,0.2616868019104004,0.4015133678913116,0.2900144755840301,0.3685346841812134,0.5615272521972656,-0.13877852037549016,0.10775764265544975,-0.13877852037549016,0.10775764265544975
47,-0.0629721879959106,-0.4224763512611389,-0.242405354976654,-0.108491450548172,-0.0928521603345871,-0.1550526022911071,0.2282124757766723,0.3645288348197937,0.4426154494285583,0.3128014802932739,0.309946745634079,0.5188953280448914,-0.18583950102329252,0.14909932744247187,-0.18583950102329252,0.14909932744247187
48,-0.2235130965709686,-0.3397253155708313,-0.1750327348709106,-0.1512050926685333,-0.1672709733247757,-0.1008865088224411,0.0589055716991424,0.2778800129890442,0.42387256026268,0.206152006983757,0.4062575399875641,0.4342257976531982,-0.21134944260120392,0.07666074090033664,-0.21134944260120392,0.07666074090033664
49,-0.1427542269229889,-0.3495313823223114,-0.1079182177782058,-0.1379742622375488,-0.1981955766677856,-0.1329669654369354,0.1062116622924804,0.3249148428440094,0.4117931425571441,0.2902128100395202,0.3732806146144867,0.6257138848304749,-0.1872747331857681,0.09638017620680496,-0.1872747331857681,0.09638017620680496
50,-0.0558477528393268,-0.0489106811583042,-0.1565037667751312,-0.1103369444608688,-0.2690111100673675,-0.1664357632398605,0.1568059474229812,0.2189478874206543,0.4250433146953583,0.2881042063236236,0.3090521693229675,0.6266642808914185,-0.1281220510601997,0.09009657881497575,-0.1281220510601997,0.09009657881497575
51,-0.0674977302551269,-0.383556455373764,-0.2276903390884399,-0.1136929392814636,-0.1593980491161346,-0.0628720074892044,0.1972257792949676,0.2671921253204345,0.4153124690055847,0.2797281742095947,0.2765247225761413,0.456926941871643,-0.19036710262298578,0.12313614646177723,-0.19036710262298578,0.12313614646177723
52,-0.2928391993045807,-0.4157596230506897,-0.237721711397171,-0.1225403696298599,-0.328035444021225,-0.0211833231151103,0.2127980887889862,0.3161744475364685,0.4128037393093109,0.3515440821647644,0.2854053378105163,0.533082127571106,-0.27937926948070524,0.10895180875456092,-0.27937926948070524,0.10895180875456092
53,-0.1441777348518371,-0.33736452460289,-0.197479709982872,-0.1234420835971832,-0.2172321379184723,-0.1278968900442123,0.0433254539966583,0.357660174369812,0.4075543880462646,0.4046004712581634,0.2755546867847442,0.5344635248184204,-0.20393923819065093,0.08377344883820399,-0.20393923819065093,0.08377344883820399
54,-0.1377783119678497,-0.3431785404682159,-0.1996820420026779,-0.1273280382156372,-0.1220429688692092,-0.1234481483697891,0.1493771225214004,0.2932900786399841,0.4022742211818695,0.446823388338089,0.2309060990810394,0.4452658295631408,-0.18600198030471798,0.09320746210045938,-0.18600198030471798,0.09320746210045938
55,-0.1941527873277664,0.0006503947079181,-0.2616240978240967,-0.1283735036849975,-0.2489673793315887,-0.051013957709074,0.1763346940279007,0.1542609632015228,0.4036637544631958,0.4372003972530365,0.3508954048156738,0.5364069938659668,-0.16649347469210624,0.10724623914971988,-0.16649347469210624,0.10724623914971988
56,-0.0902162045240402,-0.0094587542116642,-0.2381331622600555,-0.1223979592323303,-0.2749045193195343,0.0194657649844884,0.2389705181121826,0.3884228765964508,0.4193072319030761,0.3848267793655395,0.3548427224159241,0.4668604433536529,-0.1470221199095249,0.10887156540050281,-0.1470221199095249,0.10887156540050281
57,-0.1100204586982727,-0.3783659934997558,-0.2556847929954529,-0.1118996888399124,-0.1963496655225753,-0.0030380710959434,0.1623555868864059,0.3224754333496094,0.4279006123542785,0.4025817513465881,0.2837790846824646,0.4035072326660156,-0.21046411991119385,0.1120703377367231,-0.21046411991119385,0.1120703377367231
58,-0.052456509321928,-0.2791338264942169,-0.1116094589233398,-0.1114319562911987,0.0,-0.1548945605754852,0.1199141591787338,0.2106490433216095,0.4092515408992767,0.334947407245636,0.2953274250030517,0.0,-0.11092635020613668,0.10490216253409296,-0.11092635020613668,0.10490216253409296
59,-0.0416068993508815,-0.3452927470207214,-0.1051939874887466,-0.1103053092956543,-0.0653820186853408,-0.0740362554788589,0.1316853016614914,0.4149881601333618,0.4118138551712036,0.3756686151027679,0.3277982473373413,0.3799531757831573,-0.1335561923682689,0.1217371936274231,-0.1335561923682689,0.1217371936274231
60,-0.0827654898166656,-0.140325054526329,-0.2779923975467682,-0.0930635631084442,-0.2810963094234466,-0.1836563944816589,0.1760722696781158,0.508991539478302,0.4295292794704437,0.2591167688369751,0.2492667138576507,0.4407219290733337,-0.1750485628843307,0.09783530221344462,-0.1750485628843307,0.09783530221344462
61,-0.0455774255096912,-0.2739326059818268,-0.1387955546379089,-0.1078700423240661,-0.1075674593448638,-0.1718820184469223,0.1611815094947815,0.1322670876979828,0.3958132863044739,0.3155012726783752,0.2749484181404114,0.3275578022003174,-0.13474861755967132,0.08485478035005284,-0.13474861755967132,0.08485478035005284
62,-0.0710231810808181,-0.2778690159320831,-0.3062995076179504,-0.0821168422698974,-0.0463263057172298,-0.1005898863077163,0.2240263819694519,0.1914692372083664,0.4086536467075348,0.4542841613292694,0.2307286858558654,0.3763241171836853,-0.15672697052359577,0.12464695801659877,-0.15672697052359577,0.12464695801659877
63,-0.0433964394032955,-0.1568351686000824,-0.2181727290153503,-0.1264120787382125,-0.1737227737903595,-0.1367287188768386,0.1512140035629272,0.2289182543754577,0.4225755929946899,0.3724634945392608,0.1655540466308593,0.3975949883460998,-0.14370783790946004,0.06515321010890388,-0.14370783790946004,0.06515321010890388
64,-0.00813889503479,-0.2441185712814331,-0.2361405789852142,-0.1426277309656143,-0.1618184447288513,-0.1409317553043365,0.1971243619918823,0.3822496235370636,0.3743060231208801,0.4723477661609649,0.3120895624160766,0.3892132341861725,-0.15856884419918058,0.09517087059848141,-0.15856884419918058,0.09517087059848141
65,0.0149959065020084,-0.1911836862564087,-0.2662074863910675,-0.1189952045679092,-0.1519582122564315,-0.1021054983139038,0.173255056142807,0.3140362501144409,0.4145740270614624,0.4146452248096466,0.4403868913650512,0.2814691662788391,-0.1426697365939617,0.10382725219858399,-0.1426697365939617,0.10382725219858399
66,-0.0097970217466354,-0.277891606092453,-0.2674163281917572,-0.1213603913784027,-0.1443580687046051,-0.0986129790544509,0.195593923330307,0.3884672522544861,0.4446899890899658,0.3174735307693481,0.4519191682338714,0.3242616355419159,-0.1641646832227707,0.11140982840708899,-0.1641646832227707,0.11140982840708899
67,-0.0350778736174106,-0.3235202133655548,-0.2658978700637817,-0.1126879602670669,-0.1352092176675796,-0.2373223900794983,0.2460446953773498,0.3535390794277191,0.4543752670288086,0.4027713537216186,0.309370219707489,0.4526447057723999,-0.17447862699627872,0.11764737089812827,-0.17447862699627872,0.11764737089812827
68,-0.0519109703600406,-0.2262506186962127,-0.1602250784635543,-0.1312413662672042,-0.0249922908842563,-0.1881640255451202,0.2043632864952087,0.1131270825862884,0.415558248758316,0.2153684794902801,0.296823501586914,0.329694539308548,-0.1189240649342536,0.08168600215717049,-0.1189240649342536,0.08168600215717049
69,-0.0868356078863143,-0.0928409844636917,-0.1558989286422729,-0.1153322160243988,-0.2456555664539337,-0.2189899682998657,0.1784114837646484,0.1995382606983184,0.4250586330890655,0.1631064265966415,0.2492612302303314,0.3856860697269439,-0.13931266069412226,0.06533076874548677,-0.13931266069412226,0.06533076874548677
70,-0.0805431455373764,-0.2113934755325317,-0.2340443432331085,-0.1161534190177917,-0.269166350364685,-0.2039488703012466,0.1755405366420745,0.5009549260139465,0.3860557973384857,0.257561594247818,0.2929063141345978,0.477117657661438,-0.1822601467370987,0.08031109802701392,-0.1822601467370987,0.08031109802701392
71,-0.0667545348405838,-0.2427563667297363,-0.242301732301712,-0.1313489377498626,-0.1390464901924133,-0.1976923793554306,0.2126832008361816,0.2974454164505005,0.4057504832744598,0.2228582203388214,0.235102578997612,0.3580140173435211,-0.16444161236286162,0.07661299088009393,-0.16444161236286162,0.07661299088009393
72,-0.0764446705579757,-0.3095514178276062,-0.2269824147224426,-0.1151176393032074,-0.183063343167305,-0.1717371642589569,0.2579303979873657,0.2939749360084533,0.3945042788982391,0.3994211256504059,0.2998673617839813,0.3756031095981598,-0.18223189711570736,0.09207174021844954,-0.18223189711570736,0.09207174021844954
73,-0.0815621018409729,-0.3331789970397949,-0.1482229530811309,-0.1179987490177154,-0.1234537363052368,-0.1762182861566543,0.2622167468070984,0.3071742355823517,0.393482357263565,0.355455070734024,0.2799459099769592,0.1023321747779846,-0.16088330745697016,0.09921945503686612,-0.16088330745697016,0.09921945503686612
74,-0.1047665923833847,-0.3387192189693451,-0.1804868280887603,-0.1134255677461624,-0.1155434250831604,-0.1748893558979034,0.2726192772388458,0.3447437584400177,0.4260466992855072,0.3800260424613952,0.3063995838165283,0.4484246969223022,-0.17058832645416258,0.09873702469020752,-0.17058832645416258,0.09873702469020752
75,-0.0729106664657592,-0.3869206011295318,-0.1481279730796814,-0.1145674437284469,-0.1922106593847274,-0.1820713430643081,0.2431146055459976,0.4908354878425598,0.4259689152240753,0.3589177131652832,0.2899494171142578,0.3415774703025818,-0.18294746875762932,0.12215478745333518,-0.18294746875762932,0.12215478745333518
76,0.091041699051857,-0.1269951313734054,-0.096730038523674,-0.1270305961370468,0.0217627137899398,-0.1922704875469207,0.1888159215450287,0.3101956248283386,0.4190592765808105,0.2960525751113891,0.2771389484405517,0.1402160823345184,-0.047590270638465874,0.09881709553616347,-0.047590270638465874,0.09881709553616347
77,-0.0418483577668666,-0.4383668005466461,-0.2435400784015655,-0.1191470623016357,-0.1839912235736847,-0.201375275850296,0.4520867764949798,0.5407109260559082,0.4019409418106079,0.4861893057823181,0.3045871555805206,0.3174339830875397,-0.2053787045180797,0.1503123731739634,-0.2053787045180797,0.1503123731739634
78,-0.027981910854578,-0.454100489616394,-0.1695304811000824,-0.1190085858106613,-0.2405641376972198,-0.159619852900505,0.6663059592247009,0.2961950302124023,0.3993956744670868,0.380153626203537,0.2806761562824249,0.4200917780399322,-0.2022371210157871,0.1606749111450179,-0.2022371210157871,0.1606749111450179
79,-0.0273715816438198,-0.1442176550626754,-0.210013598203659,-0.1256338506937027,-0.2792030870914459,-0.1673160791397094,0.3198678493499756,0.1351569294929504,0.3960731625556946,0.3019105195999145,0.2710607051849365,0.3262757062911987,-0.15728795453906058,0.09446477122454466,-0.15728795453906058,0.09446477122454466
80,0.16802379488945,-0.2498779296875,-0.2029287070035934,-0.1148495227098465,-0.2798076272010803,-0.181657612323761,0.3449588716030121,0.2717516124248504,0.4127059876918793,0.2338684648275375,0.2739481329917907,0.4650426805019378,-0.13588799834251403,0.18097376616447494,-0.13588799834251403,0.18097376616447494
81,0.1637569814920425,-0.3594161570072174,-0.078406274318695,-0.1126183271408081,-0.1708007007837295,-0.161037802696228,0.3939038813114166,0.2911094427108764,0.4125163555145263,0.2531657516956329,0.2884169816970825,0.3204643130302429,-0.11149689555168149,0.18830948274426773,-0.11149689555168149,0.18830948274426773
82,0.0205190945416688,0.0,-0.2280449271202087,-0.1089345812797546,-0.2756384015083313,-0.164601057767868,0.1658064424991607,0.0,0.4144672453403473,0.3514456748962402,0.2822108566761017,0.4751781821250915,-0.11841976307332516,0.13243167292893196,-0.11841976307332516,0.13243167292893196
83,-0.0086044631898403,-0.0791370272636413,0.0,-0.1217624247074127,-0.2311328649520874,-0.13767009973526,0.20965276658535,0.3698976039886474,0.4420838057994842,0.0,0.2977541089057922,0.2709984481334686,-0.08812735602259633,0.09454237251734351,-0.08812735602259633,0.09454237251734351
84,-0.0263364724814891,-0.1279935240745544,-0.1625109910964965,-0.1392383128404617,-0.1285165250301361,-0.146776869893074,0.1716932356357574,0.41224405169487,0.3683756291866302,0.3144164085388183,0.2764060497283935,0.3049782514572143,-0.11691916510462756,0.05253361623670461,-0.11691916510462756,0.05253361623670461
85,0.0604102239012718,0.0229280516505241,-0.1788794547319412,-0.1405727863311767,-0.1672180444002151,-0.1497574001550674,0.2103530019521713,0.3444539308547973,0.3981625735759735,0.2738063037395477,0.3259719610214233,0.3570194542407989,-0.08066640198230741,0.11331393406767591,-0.08066640198230741,0.11331393406767591
86,-0.0675624012947082,-0.0002771168947219,-0.1742978990077972,-0.1291721910238266,-0.2088266313076019,-0.145943596959114,0.2698044180870056,0.6035715937614441,0.4023937582969665,0.4190715551376343,0.3147812187671661,0.3573741316795349,-0.11602724790573116,0.08355674427492353,-0.11602724790573116,0.08355674427492353
87,0.0821261256933212,-0.4052231609821319,-0.1180087924003601,-0.12539142370224,-0.222828984260559,-0.1633445173501968,0.252747118473053,0.2880783379077911,0.3903716802597046,0.209136813879013,0.2970437705516815,0.4059885740280151,-0.15786524713039396,0.1772323121700037,-0.15786524713039396,0.1772323121700037
88,0.0362028703093528,-0.1853367537260055,-0.1771920919418335,-0.1186566203832626,-0.2691476941108703,-0.1436369270086288,0.4361686408519745,0.2593228220939636,0.4018980264663696,0.2164804339408874,0.3321967124938965,0.357543021440506,-0.14282605797052383,0.11355709816655248,-0.14282605797052383,0.11355709816655248
89,0.0053369142115116,-0.2870916128158569,-0.0653804689645767,-0.1184334158897399,-0.2878486514091491,-0.1539502888917923,0.4337972700595855,0.2441321313381195,0.4008579850196838,0.2876272201538086,0.302425742149353,0.3596297204494476,-0.1506834469735622,0.13236360591448956,-0.1506834469735622,0.13236360591448956
90,-0.0470689050853252,-0.1100823134183883,-0.1769124567508697,-0.118028774857521,-0.2282277047634124,-0.1614645719528198,0.438874214887619,0.2058397829532623,0.3895629346370697,0.2737879753112793,0.3074731230735779,0.5411583185195923,-0.1360640309751033,0.06907095843601221,-0.1360640309751033,0.06907095843601221
91,0.0686660632491111,-0.0576160140335559,-0.151407390832901,-0.1211046129465103,-0.2961762547492981,-0.1674149930477142,0.0823279917240142,0.2270735502243042,0.3898559510707855,0.3302105665206909,0.2998081743717193,0.5172564387321472,-0.11152764186263084,0.1333730276059609,-0.11152764186263084,0.1333730276059609
