time,01,02,10,11,00,00,avg
913480,0,0.0598813,0,0.723355,0,0.0142385,0.132912467
913520,0,0.0608932,0,0.397244,0,0.0121664,0.078383933
913560,0,0.0672655,0,0.370435,0,0.00971796,0.074569743
913600,0,0.0725518,0,0.262231,0,0.033716,0.061416467
913640,0,0.0512844,0,0.115561,0,0.408748,0.095932233
913680,0,0.0503038,0,0.520784,0,0.318924,0.1483353
913720,0,0.0616218,0,0.500659,0,0.326836,0.148186133
913760,0,0.0547398,0,0.405757,0,0.473544,0.155673467
913800,0,0.0545155,0,0.466742,0,0.389396,0.151775583
913840,0,0.0577928,0,0.0741173,0,0.165427,0.049556183
913880,0,0.0500007,0,0.069366,0,0.144233,0.043933283
913920,0,0.0546229,0,0.0540871,0,0.170518,0.046538
913960,0,0.0470628,0,0.0488634,0,0.31337,0.068216033
914000,0,0.0438581,0,0.130369,0,0.470167,0.107399017
914040,0,0.0479827,0,0.117715,0,0.584715,0.125068783
914080,0,0.0289004,0,0.163586,0,0.427448,0.1033224
914120,0,0.0520965,0,0.180564,0,0.401739,0.10573325
914160,0,0.0403478,0,0.196555,0,0.326315,0.093869633
914200,0,0.105669,0,0.136879,0,0.246456,0.081500667
914240,0,0.130036,0,0.370021,0,0.228045,0.121350333
914280,0,0.035163,0,0.356146,0,0.173749,0.094176333
914320,0,0.0454772,0,0.022475,0,0.129375,0.032887867
914360,0,0.11056,0,0.0348122,0,0.132311,0.046280533
914400,0,0.118302,0,0.2727,0,0.158886,0.091648
914440,0,0.144398,0,0.272566,0,0.237957,0.1091535
914480,0,0.167248,0,0.260416,0,0.221072,0.108122667
914520,0,0.152672,0,0.258204,0,0.203364,0.102373333
914560,0,0.149757,0,0.0853751,0,0.215436,0.075094683
914600,0,0.217366,0,0.0950396,0,0.214855,0.087876767
914640,0,0.206918,0,0.183868,0,0.27514,0.110987667
914680,0,0.327484,0,0.177734,0,0.242577,0.1246325
914720,0,0.397403,0,0.107252,0,0.323578,0.138038833
914760,0,0.701763,0,0.117729,0,0.358937,0.196404833
914800,0,0.707077,0,0.158733,0,0.388635,0.209074167
914840,0,0.659505,0,0.19615,0,0.375845,0.20525
914880,0,0.768146,0,0.242116,0,0.445748,0.242668333
914920,0,0.630396,0,0.327718,0,0.300006,0.209686667
914960,0,0.543637,0,0.207601,0,0.149059,0.1500495
915000,0,0.360997,0,0.304579,0,0.112842,0.129736333
915040,0,0.251835,0,0.370715,0,0.323594,0.157690667
915080,0,0.165578,0,0.423194,0,0.363854,0.158771
915120,0,1.17969,0,0.752234,0,0.107777,0.339950167
915160,0,1.08734,0,0.395176,0,0.0747012,0.2595362
915200,0,0.968215,0,0.264268,0,0.187977,0.236743333
915240,0,0.52746,0,0.707459,0,0.0745563,0.218245883
915280,0,0.458743,0,0.229731,0,0.061665,0.125023167
915320,0,0.101483,0,0.323043,0,0.0518157,0.079390283
915360,0,0.0730684,0,0.499403,0,0.152369,0.120806733
915400,0,0.0223439,0,0.62458,0,0.113865,0.12679815
915440,0,0.0884924,0,0.517681,0,0.181207,0.131230067
915480,0,0.185386,0,0.688868,0,0.232574,0.184471333
915520,0,0.258804,0,0.697561,0,0.191709,0.191345667
915560,0,0.130877,0,0.606909,0,0.208902,0.157781333
915600,0,0.134739,0.247281,0.686366,0,0.186736,0.209187
915640,0,0.156788,0.21598,0.456925,0,0.18259,0.168713833
915680,0,0.206698,0.0601367,0.202186,0,0.255417,0.120739617
915720,0,0.235946,0.0844158,0.242556,0,0.270025,0.1388238
915760,0,0.179588,0.214591,0.378783,0,0.212009,0.164161833
915800,0,0.0385506,0.234683,0.506378,0,0.205506,0.164186267
915840,0,0.0473974,0.421012,0.959752,0,0.207964,0.272687567
915880,0,0.790609,0.434326,0.310862,0,0.265986,0.300297167
915920,0,0.0498813,0.363193,0.91437,0,0.361322,0.28146105
915960,0,0.141562,0.359345,0.882243,0,0.354448,0.289599667
916000,0,0.217347,0.158781,0.824752,0,0.308059,0.251489833
916040,0,1.02496,0.154709,0.365579,0,0.266533,0.3019635
916080,0,0.0510574,0.285998,0.429591,0,0.336646,0.183882067
916120,0,0.0454597,0.32365,0.214114,0,0.296016,0.14653995
916160,0,0.0626314,0.29433,0.193352,0,0.403284,0.1589329
916200,0,0.167324,0.269862,0.407926,0,0.41072,0.209305333
916240,0,0.169051,0.709755,0.644353,0,0.370234,0.3155655
916280,0,0.163063,0.658324,0.640592,0,0.397247,0.309871
916320,0,0.0497889,0.519903,0.246941,0,0.249579,0.177701983
916360,0,0.297133,0.438013,0.21521,0,0.256114,0.201078333
916400,0,0.329796,0.252312,0.196759,0,0.350445,0.188218667
916440,0,0.278877,0.287725,0.158939,0,0.3143,0.173306833
916480,0,0.260535,0.382559,0.169026,0,0.326326,0.189741
916520,0,0.11579,0.436721,0.250616,0,0.332057,0.189197333
916560,0,0.117679,0.685008,0.154501,0,0.825065,0.297042167
916600,0,0.0797342,0.688543,0.150882,0,0.800646,0.2866342
916640,0,0.0982014,0.821095,0.267201,0,0.620769,0.301211067
916680,0,0.0869957,0.800019,0.369843,0,0.596373,0.308871783
916720,0,0.0905581,0.828319,0.598008,0,0.119671,0.27275935
916760,0,0.184205,0.82088,0.637211,0,0.11523,0.292921
916800,0,0.162134,0.73192,0.558271,0,0.105023,0.259558
916840,0,0.11079,0.409777,0.926601,0,0.121476,0.261440667
916880,0,0.101885,0.138785,0.632514,0,0.39883,0.212002333
916920,0,0.139805,0.130405,0.603246,0,0.450189,0.2206075
916960,0,0.145405,0.167129,0.0938118,0,0.166,0.095390967
917000,0,0.17771,0.2245,0.115958,0,0.236193,0.125726833
917040,0,0.175122,0.309685,0.0981629,0,0.155052,0.12300365
917080,0,0.0989039,0.241074,0.174515,0,0.151541,0.11100565
917120,0,0.102313,0.185539,0.260746,0,0.134557,0.113859167
917160,0,0.0933452,0.194131,0.226533,0,0.123801,0.1063017
917200,0,0.0922576,0.0844363,0.302275,0,0.218137,0.116184317
917240,0,0.0930091,0.195935,0.175146,0,0.204374,0.111410683
917280,0,0.127071,0.0205417,0.0581977,0,0.179872,0.0642804
917320,0,0.300992,0.0260374,0.100578,0,0.0989109,0.08775305
917360,0,0.271607,0.222845,0.103368,0,0.377193,0.162502167
917400,0,0.281384,0.060426,0.134991,0,0.161274,0.106345833
917440,0,0.268002,0.0912062,0.0619413,0,0.354848,0.129332917
917480,0,0.211014,0.214949,0.0442158,0,0.260418,0.121766133
917520,0,0.210199,0.148792,0.101554,0,0.055818,0.0860605
917560,0,0.209726,0.186261,0.0771866,0,0.149134,0.103717933
917600,0,0.194642,0.832145,1.28766,0,0.0939239,0.40139515
917640,0,0.387786,0.87089,0.920668,0,0.136078,0.385903667
917680,0,0.0819323,0.768071,0.145378,0,0.102109,0.18291505
917720,0,0.0288786,0.658138,0.132571,0,0.148317,0.161317433
917760,0,0.190131,0.549214,0.175878,0,0.075023,0.165041
917800,0,0.297909,0.153071,0.155472,0,0.286555,0.1488345
917840,0,0.320201,0.0395814,0.0791911,0,0.255289,0.115710417
917880,0,0.176057,0.020882,0.474456,0,0.256983,0.154729667
917920,0,0.0756699,0.00261885,0.630915,0,0.271993,0.163532792
917960,0,0.0826138,0.00709796,0.760324,0,0.246836,0.18281196
918000,0,0.0813194,0.0405036,0.719998,0,0.241153,0.180495667
918040,0,0.0756114,0.0546842,0.677724,0,0.195109,0.1671881
918080,0,0.0668051,0.0623982,0.5697,0,0.0470996,0.124333817
918120,0,0.0370775,0.0712452,0.568196,0,0.00938682,0.114317587
918160,0,0.0430619,0.117753,0.523906,0,0.0206767,0.117566267
918200,0,0.0481631,0.082148,0.651112,0,0.0533433,0.139127733
918240,0,0.0516,0.0596442,0.436723,0,0.0351523,0.097186583
918280,0,0.0557736,0.0265252,0.420614,0,0.0620565,0.09416155
918320,0,0.0586594,0.119688,0.417533,0,0.116141,0.118670233
918360,0,0.0581979,0.13204,0.395836,0,0.0989561,0.114171667
918400,0,0.0590298,0.0858429,0.446227,0,0.250759,0.140309783
918440,0,0.223513,0.0908595,0.713763,0,0.35189,0.23000425
918480,0,0.346424,0.0730645,0.701045,0,0.604561,0.28751575
918520,0,0.428664,0.0755434,0.467394,0,0.625024,0.266104233
918560,0,0.404811,0.701817,0.399553,0,0.547453,0.342272333
918600,0,0.37142,0.718082,0.384381,0,0.672038,0.3576535
918640,0,0.294806,0.469026,0.704593,0,0.321043,0.298244667
918680,0,0.25964,0.376428,0.845895,0,0.311723,0.298947667
918720,0,0.156533,0.410911,1.49802,0,0.197692,0.377192667
918760,0,0.166034,0.337932,1.61984,0,0.105593,0.3715665
918800,0,0.163814,0.270271,1.20127,0,0.2771,0.3187425
918840,0,0.26532,0.237806,1.1181,0,0.354865,0.3293485
918880,0,0.277303,0.250667,1.20447,0,0.283508,0.335991333
918920,0,0.239094,0.20211,0.767934,0,0.330874,0.256668667
918960,0,0.261641,0.0692973,0.465022,0,0.152652,0.15810205
919000,0,0.254179,0.0872974,0.262009,0,0.161557,0.127507067
919040,0,0.33399,0.151501,0.100511,0,0.120845,0.117807833
919080,0,0.397793,0.161905,0.100828,0,0.12882,0.131557667
919120,0,0.292404,0.176349,0.269314,0,0.206269,0.157389333
919160,0,0.353351,0.200118,0.351142,0,0.206664,0.1852125
919200,0,0.376269,0.200671,0.507831,0,0.187399,0.212028333
919240,0,0.467489,0.192163,0.505803,0,0.176061,0.223586
919280,0,0.451128,0.0798022,0.223903,0,0.230443,0.1642127
919320,0,0.298187,0.0733799,0.341551,0,0.200062,0.15219665
919360,0,0.242867,0.0396148,0.228243,0,0.182224,0.115491467
919400,0.251493,0.0549424,0.0244951,1.28261,0,0.205646,0.30319775
919440,0.247962,0.0469462,0.0231961,1.54877,0,0.201646,0.344753383
919480,0.992175,0.0530551,0.0343875,1.84305,0,0.21321,0.522646267
919520,1.06757,0.0528944,0.0706131,1.63213,0,0.369837,0.532174083
919560,1.20081,0.185541,0.0940058,2.25606,0,0.370905,0.684553633
919600,1.30214,0.240282,0.00729077,1.80113,0,0.495259,0.641016962
919640,1.06159,0.172768,0.00171737,1.47912,0,0.292181,0.501229395
919680,1.07789,0.102941,0.00906791,1.66426,0,0.587365,0.573587318
919720,0.766619,0.0594324,0.0260959,1.68143,0,0.321833,0.475901717
919760,0.739167,0.0804394,0.0303519,0.163729,0,0.245248,0.20982255
919800,0.222826,0.142233,0.0593692,0.0623623,0,0.247173,0.12232725
919840,0,0.0847695,0.0784474,0.0295006,0,0.406557,0.099879083
919880,0,0.0289408,0.0860561,0.036645,0,0.392967,0.09076815
919920,0,0.0483927,0.0925611,0.0628853,0,0.13658,0.056736517
919960,0,0.0298396,0.0967791,0.0614077,0,0.51738,0.117567733
920000,0,0.044814,0.119189,0.675836,0,0.0893625,0.154866917
920040,0,0.170279,0.108972,0.390729,0,0.108968,0.129824667
920080,0,0.37401,0.225368,0.466016,0,0.305676,0.228511667
920120,0,0.419494,0.268959,0.435435,0,0.468695,0.2654305
920160,0,0.390023,0.223777,0.953783,0,0.64845,0.369338833
920200,0,0.367981,0.175763,1.11778,0,1.02984,0.448560667
920240,0,0.369884,0.144109,1.14788,0,0.230207,0.315346667
920280,0,0.219468,0.104128,0.932504,0,0.532576,0.298112667
920320,0,0.121283,0.0603587,0.685326,0,0.631308,0.249712617
920360,0,0.205872,0.0617881,0.625978,0,0.37853,0.212028017
920400,0,0.223103,0.0805935,0.768313,0,0.0483147,0.1867207
920440,0,0.293728,0.0877991,0.648726,0,0.287781,0.21967235
920480,0,0.242565,0.105555,0.391,0,0.170633,0.1516255
920520,0,0.30113,0.0881129,0.241758,0,0.21679,0.141298483
920560,0,0.376233,0.0833151,0.113654,0,0.156632,0.121639017
920600,0,0.369257,0.117883,0.114217,0,0.19334,0.1324495
920640,0,0.353697,0.112876,0.131086,0,0.266813,0.144078667
920680,0,0.238227,0.0973783,0.204778,0,0.258784,0.13319455
920720,0,0.248439,0.0506923,0.134074,0,0.394952,0.138026217
920760,0,0.573218,0.0636345,0.136263,0,0.43415,0.201210917
920800,0,0.535613,0.076213,0.222621,0,0.664751,0.249866333
920840,0,0.22042,0.088091,0.252137,0.0866631,0.715157,0.227078017
920880,0,0.217375,0.0980893,0.16549,0.0872014,1.44212,0.33504595
920920,0,0.315474,0.098964,0.163945,0.178431,1.29835,0.342527333
920960,0,0.352118,0.106929,0.253241,0.163826,0.960616,0.306121667
921000,0,0.216953,0.103571,0.235222,0.224046,0.971983,0.2919625
921040,0,0.23732,0.0826185,0.155708,0.17842,0.530738,0.197467417
921080,0,0.439197,0.0705768,0.152257,0.219094,0.283792,0.1941528
921120,0,0.420036,0.0764335,0.266577,0.191686,0.486041,0.240128917
921160,0,0.265377,0.0769317,0.300378,0.317279,0.140576,0.183423617
921200,0,0.244275,0.0706231,0.120108,0.188914,0.308875,0.15546585
921240,0,0.467782,0.0652933,0.155193,0.208305,0.165399,0.176995383
921280,0,0.479492,0.086285,0.445614,0.172294,0.552792,0.289412833
921320,0,0.0897309,0.10463,0.025343,0.0518258,0.423719,0.115874783
921360,0,0.0881282,0.109231,0.445574,0.0227982,0.189476,0.142534567
921400,0,0.130626,0.10791,0.318606,0.218031,0.171427,0.157766667
921440,0,0.109905,0.11364,0.243475,0.214092,0.0802745,0.12689775
921480,0,0.120661,0.110321,0.0301493,0.202062,0.115007,0.096366717
921520,0,0.11946,0.170537,0.272066,0.172668,0.220956,0.159281167
921560,0,0.130878,0.197664,0.42414,0.0566478,0.205772,0.169183633
921600,0,0.145441,0.18544,0.308304,0.316788,0.40062,0.226098833
921640,0,0.156547,0.16563,0.267779,0.260017,0.412109,0.210347
921680,0,0.152638,0.185571,0.358147,0.243494,0.812892,0.292123667
921720,0,0.235976,0.165588,0.12404,2.33282,0.917884,0.629384667
921760,0,0.271703,0.097747,0.0991782,2.03327,0.872049,0.562324533
921800,0,0.484792,0.0802158,0.0884596,0.0528968,0.848095,0.259076533
921840,0,0.0992206,0.056493,0.0661152,0.119799,0.657622,0.166541633
921880,0,0.0942148,0.0760092,0.045311,0.0982158,0.537711,0.1419103
921920,0,0.0856725,0.069091,0.0285884,0.113795,0.263086,0.09337215
921960,0,0.0855198,0.0695427,0.0132301,0.0213704,0.387207,0.096145
922000,0,0.083607,0.0701361,0.0303428,0.0115071,0.46776,0.110558833
922040,0,0.567416,0.0678307,0.0462668,0.0886659,0.340634,0.185135567
922080,0,0.140372,0.105838,0.0323505,0.41827,0.308187,0.167502917
922120,0,0.621892,0.124109,0.032603,0.136304,0.212491,0.187899833
922160,0,0.168687,0.0683186,0.024325,0.379224,0.209149,0.141617267
922200,0,0.570795,0.116034,0.0129531,0.164764,0.208962,0.178918017
922240,0,0.0971855,0.10279,0.0583447,0.140502,0.56706,0.160980367
922280,0,0.691671,0.165858,0.0594428,0.00712655,0.491321,0.235903225
922320,0,0.684423,0,0.106195,0.273934,0.518466,0.263836333
922360,0,0.750089,0,0.106197,0.0667724,0.506238,0.238216067
922400,0,0.0844939,0,0.0932867,0.108728,0.276509,0.093836267
922440,0,0.198078,0,0.082253,0.0281502,0.292897,0.1002297
922480,0,0.0589727,0,0.114435,0.0291644,0.448557,0.108521517
922520,0,0.0442172,0,0.101687,0.0908355,0.38519,0.10365495
922560,0,0.0655332,0,0.0363867,0.0593137,0.373158,0.089065267
922600,0,0.282619,0,0.0233085,0.0250456,0.575019,0.150998683
922640,0,0.303289,0,0.0302503,0.0116373,0.555296,0.150078767
922680,0,0.330144,0,0.0210416,0.0827115,0.616152,0.175008183
922720,0,0.106298,0,0.00746813,0.132562,0.94295,0.198213022
922760,0,0.0087977,0,0.00093864,0.0491044,0.877069,0.155984957
922800,0,0.0130103,0,0.00473752,0.0389715,0.571128,0.10464122
922840,0,0.0374105,0,0.016642,0.049628,0.50829,0.101995083
922880,0,0.0572096,0,0.0912342,0.0482462,0.505732,0.117070333
922920,0,0.342754,0,0.108918,0.0972762,0.477394,0.171057033
922960,0,0.355343,0,0.113681,0.0960605,0.522721,0.181300917
923000,0,0.342373,0,0.118437,0.0687934,0.48765,0.169542233
923040,0,0.35408,0,0.00610638,0.107485,0.637545,0.18420273
923080,0,0.459854,0,0.00951613,0.0621063,0.679889,0.201894238
923120,0,0.0996744,0,0.146942,0.0791028,0.654513,0.163372033
923160,0,0.403742,0,0.138702,0.130981,0.637539,0.218494
923200,0,0.396326,0,0.138611,0.128981,0.438559,0.183746167
923240,0,0.39325,0,0.195566,0.0487813,0.430983,0.178096717
923280,0,0.0639074,0,0.113537,0.0242381,0.252236,0.075653083
923320,0,0.10913,0,0.0900625,0.0695294,0.274457,0.090529817
923360,0,0.135452,0,0.0102311,0.0892488,0.239874,0.079134317
923400,0,0.20432,0,0.0054069,0.0958473,0.309566,0.102523367
923440,0,0.17135,0,0.0861222,0.114853,0.537483,0.1516347
923480,0,0.354199,0,0.114895,0.0877482,0.49904,0.175980367
923520,0,0.118247,0,0.193065,0.0758703,0.456701,0.140647217
923560,0,0.392098,0,0.190549,0.0315597,0.34349,0.159616117
923600,0,0.131443,0,0.112788,0.0242912,0.33282,0.1002237
923640,0,0.338023,0,0.102905,0.0235158,0.260387,0.120805133
923680,0,0.299596,0,0.0713279,0.0221657,0.143887,0.0894961
923720,0,0.276154,0,0.435914,0.0518874,0.370695,0.1891084
923760,0,0.157759,0,0.441771,0.0416648,0.325768,0.161160467
923800,0,0.227135,0,0.461527,0.0408644,0.476184,0.200951733
923840,0,0.241131,0,0.480636,0.0236092,0.386988,0.188727367
923880,0,0.564245,0,0.48567,0.0678342,0.245831,0.227263367
923920,0,0.223522,0,0.0210715,0.0621194,0.370293,0.112834317
923960,0,0.156827,0,0.762185,0.0108231,0.508533,0.239728017
924000,0,0.166161,0,0.0116581,0.0153228,0.530411,0.12059215
924040,0,0.131725,0,0.934697,0.0517669,0.255424,0.228935483
924080,0,0.129723,0,0.0185956,0.052903,0.249611,0.075138767
924120,0,0.142249,0,0.0289874,0.129127,0.170789,0.0785254
924160,0,0.1134,0,0.0229922,0.133118,0.395383,0.110815533
924200,0,0.127731,0,0.0202289,0.120098,0.207899,0.07932615
924240,0,0.107885,0,0.0296807,0.0800414,0.270051,0.08127635
924280,0,0.175828,0,0.0323045,0.0751549,0.198417,0.080284067
924320,0,0.13749,0,0.0572695,0.119022,0.294856,0.101439583
924360,0,0.263691,0,0.0544704,0.159663,0.322336,0.133360067
924400,0,0.247728,0,0.190894,0.176102,0.306354,0.153513
924440,0,0.350978,0,0.184034,0.0855035,0.300637,0.153525417
924480,0,0.325548,0,0.325161,0.160937,0.484392,0.216006333
924520,0,0.145772,0,0.321759,0.113546,0.842816,0.2373155
924560,0,0.140994,0,0.425114,0.0964613,0.958466,0.27017255
924600,0,0.215291,0,0.130305,0.128808,1.07664,0.258507333
924640,0,0.230918,0,0.202017,0.111532,0.763025,0.217915333
924680,0,0.231029,0,0.0383381,0.130816,0.605977,0.16769335
924720,0,0.241491,0,0.0543578,0.0961708,0.402927,0.1324911
924760,0,0.164001,0,0.0559954,0.1231,0.418046,0.126857067
924800,0,0.189444,0,0.308233,0.153727,0.475146,0.187758333
924840,0,0.182181,0,0.308755,0.0982754,0.47858,0.177965233
924880,0,0.216219,0,0.411789,0.0806808,0.633108,0.2236328
924920,0,0.0620961,0,0.441427,0.100456,0.664658,0.211439517
924960,0,0.0616852,0,0.241455,0.0638692,0.808668,0.195946233
925000,0,0.105046,0,0.254306,0.293356,0.575137,0.204640833
925040,0,0.137344,0,1.14932,0.253596,0.58559,0.354308333
925080,0,0.088572,0,1.18055,0.542378,0.434271,0.374295167
925120,0,0.015146,0,0.338813,0.594852,0.632841,0.263608667
925160,0,0.131849,0,0.364413,0.811213,0.604374,0.3186415
925200,0,0.125419,0,0.723979,0.833419,0.601194,0.3806685
925240,1.17566,0.459513,0,0.722737,1.04954,0.35016,0.626268333
925280,1.18652,0.471467,0,0.578591,1.04291,0.764631,0.674019833
925320,1.21978,0.378752,0,0.560017,0.532363,0.880644,0.595259333
925360,1.13121,0.364789,0,0.397389,0.515748,1.06518,0.579052667
925400,0.170035,0.092291,0,0.183551,0.822225,1.05873,0.387805333
925440,0.93471,0.203292,0,0.427534,0.761355,0.329304,0.442699167
925480,0.196332,0.177331,0,0.090079,1.71923,0.571338,0.459051667
925520,0.334074,0.189117,0,0.166698,3.78104,0.45511,0.8210065
925560,0.114402,0.0851245,0,0.153968,2.96102,0.52451,0.639837417
925600,0.16693,0.0273484,0,0.103113,3.04355,0.457769,0.6331184
925640,0.196093,0.583684,0,0.0901345,1.48825,0.450755,0.46815275
925680,0.248895,0.655047,0,0.133399,0.451714,0.277177,0.294372
925720,0.376863,0.193546,0,0.124308,0.0584075,0.256988,0.168352083
925760,0.336542,0.1871,0,0.0496484,0.0584246,0.694337,0.221008667
925800,0.252157,0.258811,0,0.0443034,0.0548933,0.848797,0.243160283
925840,0.267476,0.39316,0,0.0894362,0.0677295,1.39627,0.36901195
925880,0.456808,0.309593,0,0.114321,0.255872,1.2606,0.399532333
925920,0.459175,0.233309,0,0.266131,0.2663,1.13643,0.3935575
925960,0.198972,0.39139,0,0.268658,0.375414,0.651681,0.3143525
926000,0.20192,0.407966,0,0.424585,0.356695,0.284376,0.279257
926040,0.173131,0.578654,0,0.449566,0.351767,0.383521,0.322773167
926080,0.172592,0.527582,0,0.584273,0.380627,0.719949,0.397503833
926120,0.383807,0.599817,0,0.6333,0.0121558,0.860317,0.414899467
926160,0.126936,0.557853,0,0.413776,0.00292793,0.47798,0.263245488
926200,0.497198,0.564685,0,0.411892,0.0160971,0.638081,0.35465885
926240,0.476141,0.461514,0,0.504657,0.0721541,0.874522,0.398164683
926280,0.314451,0.229798,0,0.473715,0.045843,1.69027,0.459012833
926320,0.267632,0.172758,0,0.504469,0.0660091,0.854156,0.31083735
926360,0.170252,0.726509,0,0.498818,0.0244853,0.724657,0.35745355
926400,0.117064,0.211375,0,0.594045,0.0150271,0.413984,0.225249183
926440,0.082856,0.486124,0,0.559791,0.457768,0.594951,0.363581667
926480,0.0963063,0.28313,0,1.12597,0.568272,0.31721,0.398481383
926520,0.334352,0.934352,0,1.15009,0.564334,0.328456,0.551930667
926560,0.410426,0.191989,0,1.14884,0.551279,0.191207,0.4156235
926600,0.930302,0.14487,0,1.20058,0.0850397,0.25308,0.435645283
926640,0.887035,0.143062,0,1.00993,0.203257,0.538975,0.463709833
926680,0.275708,0.034011,0,1.00404,0.107886,0.564509,0.331025667
926720,0.42901,0.510227,0,0.65811,0.0221941,0.556131,0.362612017
926760,0.277666,0.58853,0,0.656094,0.0490282,0.476733,0.341341867
926800,0.233685,0.443824,0,0.627343,0.0828685,0.481031,0.311458583
926840,0.420429,0.44334,0,0.605272,0.178009,0.530955,0.363000833
926880,0.62637,0.0346103,0,0.508954,0.417479,0.81942,0.401138883
926920,0.643355,0.0733277,0,0.443135,0.570844,0.346105,0.346127783
926960,0.573617,0.0843091,0,0.83548,0.590351,0.372682,0.409406517
927000,0.272014,0.0873453,0,0.918917,0.535716,0.218314,0.338717717
927040,0.24124,0.0958709,0,1.28464,0.417901,0.0713392,0.35183185
927080,0.231131,0.136227,0,1.03565,0.28205,0.0880935,0.29552525
927120,0.112002,0.143412,0,0.277211,0.194586,0.271789,0.1665
927160,0.686974,0.151443,0,0.288127,0.0941774,0.324006,0.257454567
927200,0.814049,0.150721,0,1.06606,0.0792862,0.610868,0.453497367
927240,0.570697,0.234016,0,0.697908,0.109988,0.410375,0.337164
927280,0.273506,0.23862,0,0.355246,0.136409,0.48006,0.247306833
927320,0.292836,0.151468,0,0.176672,0.115666,0.140428,0.146178333
927360,0.197222,0.0486102,0,0.251836,0.143643,0.412186,0.175582867
927400,0.119834,0.298215,0,0.502507,0.14163,0.450186,0.252062
927440,0.288895,0.301272,0,0.643169,0.138512,0.794669,0.361086167
927480,0.760944,0.105057,0,0.586724,0.0611859,0.860038,0.39565815
927520,0.665207,0.124881,0,0.484385,0.0449264,0.539785,0.309864067
927560,0.357115,0.211851,0,0.37732,0.202648,0.574295,0.287204833
927600,0.170427,0.157055,0,0.665317,0.183809,0.357626,0.255705667
927640,0.351877,0.266694,0,0.671097,0.311479,0.303216,0.317393833
927680,0.590861,0.269563,0,0.557443,0.294178,0.159457,0.311917
927720,0.825816,0.100756,0,0.515523,0.184359,0.154146,0.296766667
927760,0.671633,0.13031,0,0.33708,0.168604,0.184623,0.248708333
927800,0.693283,0.114147,0,0.344192,0.193752,0.283212,0.271431
927840,0.384783,0.134505,0,0.357678,0.181406,0.275463,0.222305833
927880,0.198614,0.412225,0,0.376772,0.137477,0.41107,0.256026333
927920,0.251667,0.415633,0,0.459795,0.155631,0.643109,0.3209725
927960,0.0641445,0.340668,0,0.470148,0.0258948,1.04021,0.323510883
928000,0.112766,0.324241,0,0.865632,0.03386,0.954071,0.381761667
928040,0.129181,0.14149,0,0.210155,0.322147,1.03239,0.305893833
928080,0.210355,0.252618,0,1.01486,0.621338,1.04251,0.5236135
928120,0.13673,0.439049,0,0.170197,3.45101,0.851601,0.841431167
928160,0.167682,0.428728,0,0.663589,3.46711,0.713444,0.906758833
928200,0.270755,0.265087,0,0.827369,2.52591,0.642672,0.755298833
928240,0.475841,0.366537,0,0.943274,1.39831,0.421884,0.600974333
928280,0.325125,0.118567,0,1.00121,0.257131,0.296442,0.333079167
928320,0.300354,0.0997288,0,0.810635,0.105572,0.247104,0.260565633
928360,0.129414,0.356427,0,0.630125,0.116483,0.182983,0.235905333
928400,0.135635,0.108927,0,0.192892,0.946222,0.13608,0.253292667
928440,0.401753,0.383526,0,0.0787425,0.0744605,0.140947,0.179904833
928480,0.416466,0.319029,0,0.229249,0.07569,0.162313,0.200457833
928520,0.626889,0.147658,0,0.36111,1.49232,0.101579,0.454926
928560,0.627365,0.092814,0,0.211398,1.23849,0.125735,0.382633667
928600,0.33905,0.00891547,0,0.143558,1.13171,0.147806,0.295173245
928640,0.315906,0.0422381,0,0.522401,1.05482,0.121062,0.34273785
928680,0.221673,0.0539338,0,0.520053,0.476633,0.22281,0.2491838
928720,0.0317958,0.0736013,0,0.994587,0.403693,0.27868,0.297059517
928760,0.199567,0.086608,0,0.82913,0.552999,0.311673,0.329996167
928800,0.0954771,0.086623,0,0.849205,0.509416,0.392245,0.322161017
928840,0.0589885,0.0591968,0,0.250846,0.55187,0.0878914,0.168132117
928880,0.201642,0.059549,0,1.05915,0.469696,0.504956,0.382498833
928920,0.198119,0.0616888,0,1.27329,0.0848792,0.5272,0.3575295
928960,0.251909,0.06162,0,1.36524,0.0798755,0.59254,0.391864083
929000,0.325325,0.0401816,0,1.1818,0.88933,0.483252,0.4866481
929040,0.394985,0.0398759,0,0.397039,0.617489,0.265039,0.285737983
929080,0.363585,0.0447598,0,0.502608,1.26818,0.516156,0.4492148
929120,0.342136,0.0387528,0,0.759542,1.23452,0.263981,0.439821967
929160,0.324917,0.0845433,0,0.65058,1.09455,0.203911,0.39308355
929200,0.402988,0.0780478,0,0.90797,1.16569,0.115852,0.4450913
929240,0.427781,0.12632,0,0.784672,0.445508,0.103478,0.3146265
929280,0.377795,0.121305,0,0.580039,0.75534,0.127972,0.327075167
929320,0.192082,0.16291,0,0.339158,0.184421,0.129065,0.167939333
929360,0.215584,0.15583,0,0.689622,0.169797,0.265134,0.249327833
929400,0.147388,0.183915,0,0.598205,0.178255,0.280489,0.231375333
929440,0.131799,0.179729,0,1.02303,0.157134,0.295176,0.297811333
929480,0.175819,0.17246,0,1.21273,0.204152,0.332652,0.3496355
929520,0.17146,0.166341,0,1.0867,0.210079,0.402351,0.3394885
929560,0.228802,0.114237,0,0.923214,0.194247,0.33253,0.298838333
929600,0.204983,0.108804,0,0.482334,0.258565,0.15657,0.201876
