time_s,a_mean,a_std,user00,user10,user01
66.0,0.22665083905061087,0.07223832631183331,0.2377878576517105,0.2926738858222961,0.14949077367782593
67.0,0.2620764623085658,0.05226705666953564,0.32209697365760803,0.22658908367156985,0.2375433295965195
68.0,0.2023494988679886,0.010718006796593118,0.20992827415466309,,0.1947707235813141
69.0,0.20048902183771133,0.09642460315772401,0.1323065310716629,,0.26867151260375977
70.0,0.22265845040480295,0.11769749966248703,0.12352973222732545,0.1917068213224411,0.35273879766464233
71.0,0.2036922524372737,0.04320551656752829,0.2155917286872864,0.23970104753971105,0.1557839810848236
72.0,0.1838128666083018,0.1040111152100513,0.18436133861541748,0.07952859997749329,0.28754866123199463
73.0,0.29262792070706684,0.09542482222158787,0.3179075419902801,0.372867614030838,0.1871086061000824
74.0,0.27570740878582,0.03270761596641672,0.2380760461091995,0.2972977161407471,0.2917484641075134
75.0,0.24775867660840353,0.025794887536535298,0.21929410099983213,0.2695871591567993,0.2543947696685791
76.0,0.1937571962674459,0.0729392083443755,0.26923614740371704,0.12365533411502838,0.18838010728359225
77.0,0.25003255407015484,0.04739025301039754,0.30133867263793945,0.240859717130661,0.207899272441864
78.0,0.1946499248345693,0.03120325345821239,0.20457550883293152,0.219683051109314,0.1596912145614624
79.0,0.2703346982598305,0.053678847929490174,,0.2323780208826065,0.30829137563705444
80.0,0.3054547955592473,0.1013485556028932,0.4051409959793091,0.2025219053030014,0.3087014853954315
81.0,0.22572157780329385,0.046612430443671964,0.2794960141181946,0.19684660434722895,0.200822114944458
82.0,0.18646854162216187,0.016864047802829393,0.1701730191707611,0.2038487493991852,0.1853838562965393
83.0,0.20345855255921683,0.05763376728457115,0.24974578619003296,0.13890515267848969,0.2217247188091278
84.0,0.2351055939992269,0.060033040879301384,0.2630497217178345,0.1661943793296814,0.2760726809501648
85.0,0.21296567221482596,0.08912572187452537,0.21894212067127228,0.12100213766098022,0.2989527583122253
86.0,0.22182149191697442,0.04076646354464859,0.17489761114120486,0.2485263645648957,0.2420405000448227
87.0,0.22351370255152384,0.036568121454754444,0.26503971219062805,0.2093779444694519,0.1961234509944916
88.0,0.2155600686868032,0.1133612177759684,0.3344645798206329,0.10870471596717833,0.20351091027259827
89.0,0.23433370888233185,0.08583052947412186,0.3083813190460205,0.2543589472770691,0.14026086032390594
90.0,0.0980153779188792,0.1277517673541082,-0.049468278884887695,0.17439202964305878,0.1691223829984665
91.0,0.16358942786852518,0.011855199080731037,0.1691872477531433,0.1499718278646469,0.17160920798778534
92.0,0.2704464892546336,0.00850368720216852,0.2755575478076935,0.2606300711631775,0.2751518487930298
93.0,0.16560551524162292,0.04043231471347086,,0.1941954791545868,0.13701555132865906
94.0,0.19939292470614114,0.08245930937872611,0.27487051486968994,0.11138597130775453,0.21192228794097895
95.0,0.24241559704144797,0.0502018136916296,0.2935397028923035,0.24051715433597565,0.1931899338960648
96.0,0.12357474366823833,0.1049884660074816,0.04549294710159302,0.0823037326335907,0.24292755126953125
97.0,0.2172558307647705,0.03947598037710213,0.25841078162193304,0.21365055441856384,0.1797061562538147
98.0,0.26006553570429486,0.04313812209760251,0.309638112783432,0.2395002990961075,0.23105819523334506
99.0,0.18337074915568033,0.14056746571382167,0.2166526019573212,0.029149115085601807,0.30431053042411804
100.0,0.23075525959332785,0.029531387300017958,0.23572595417499545,0.19905395805835724,0.2574858665466309
101.0,0.25143734117348987,0.027716924510827495,0.2394881099462509,0.23169931769371035,0.2831245958805084
102.0,0.22143182158470154,0.09675641620300054,0.11097714304924013,0.2621117532253265,0.291206568479538
103.0,0.13700377941131592,0.13331998780084325,0.19654566049575808,-0.015711426734924316,0.230177104473114
104.0,0.22438469032446542,0.05499262946065188,0.1615411788225174,0.24791917204856875,0.2636937201023102
105.0,0.21248126526673636,0.015027034369728015,0.1980704516172409,0.21131660044193268,0.22805674374103546
106.0,0.21434945861498514,0.05259868701088418,0.2614510655403137,0.15759171545505524,0.2240055948495865
107.0,0.2666883170604706,0.13998811565575522,0.3219326138496399,0.10750734806060792,0.370624989271164
108.0,0.30845453838507336,0.11135352452710971,0.4363025724887848,0.2563950717449188,0.2326659709215164
109.0,0.22182501355806986,0.11682880583360442,0.2799210548400879,0.2982170581817627,0.08733692765235901
110.0,0.19076441725095114,0.03754211618003637,0.2310546040534973,0.15676522254943848,0.1844734251499176
111.0,0.24676408370335898,0.054838882125540486,0.1940170526504517,0.2427959442138672,0.3034792542457581
112.0,0.23547643919785818,0.10782401045837259,0.35439354181289673,0.2079562544822693,0.1440795212984085
113.0,0.2521304488182068,0.05694654579155842,0.3132435977458954,0.24259282648563385,0.20055492222309115
114.0,0.15266782542069754,0.1222902279599415,0.23314788937568665,0.21291221678256989,0.01194337010383606
115.0,0.2274593810240428,0.011714430971912937,0.2268551737070084,0.2160587459802628,0.2394642233848572
116.0,0.21605529387791952,0.02907121747030169,0.23161762952804565,0.234032541513443,0.1825157105922699
117.0,0.2351325104633967,0.050756250918362784,0.27254050970077515,0.1773557811975479,0.2555012404918671
118.0,0.15893110632896423,0.10094361399906014,0.17249086499214172,0.05189299583435058,0.2524094581604004
119.0,0.20032054682572684,0.0494877061454256,0.14382943511009216,0.23602256178855896,0.22110964357852936
120.0,0.21217688918113708,0.010714497690847341,0.2168172895908356,0.19992439448833466,0.21978898346424106
121.0,0.21925819913546243,0.025902617394747408,0.24875447154045105,0.20880226790905,0.2002178579568863
122.0,0.19003375619649887,0.04201679387310154,,0.21974411606788635,0.1603233963251114
123.0,0.10706723481416702,0.15652839043119976,,-0.003615051507949829,0.21774952113628387
124.0,0.22917077442010245,0.14808639216709385,0.14667175710201266,0.1407090127468109,0.40013155341148376
125.0,0.1613204081853231,0.17505980417867886,-0.010696172714233398,0.15538492798805234,0.3392724692821503
126.0,0.21116909881432852,0.19419886767918262,0.224894180893898,0.01047179102897644,0.3981413245201111
127.0,0.21852152546246847,0.10539314134056932,0.14795270562171936,0.16794124245643616,0.3396706283092499
128.0,0.19541124999523163,0.04800162417017614,0.16996638476848602,0.16548892855644226,0.2507784366607666
129.0,0.12607463200887045,0.08773536607608773,0.18975526094436648,0.1624697744846344,0.025998860597610474
130.0,0.11749722560246782,0.07534022381373935,0.034169405698776245,0.13751615583896634,0.18080611526966087
131.0,0.14750297367572784,0.07877637871836714,0.2112620174884796,0.17180891335010529,0.05943799018859864
132.0,0.1544407308101654,0.07232992024807322,0.18472783267498016,0.20670367777347565,0.0718906819820404
133.0,0.1308691998322805,0.08083542621409195,0.03890588879585266,0.19068661332130432,0.16301509737968445
134.0,0.16773057480653128,0.047362039262509675,0.22220110893249512,0.14472419023513794,0.13626642525196075
135.0,0.1420790503422419,0.06829796342075346,0.22056101262569427,0.1095498502254486,0.09612628817558287
136.0,0.07076782981554668,0.08604229893998788,0.11603927612304688,-0.02845868468284607,0.1247228980064392
137.0,0.283442089955012,0.16822264169660708,0.23522937297821045,0.1445898413658142,0.4705070555210114
138.0,0.1931673288345337,0.06344513060169808,0.21490491926670074,0.1217106431722641,0.24288642406463626
139.0,0.20857156813144684,0.08380901697851642,0.17992769181728366,0.14283978939056394,0.3029472231864929
140.0,0.20650682349999747,0.10196815490642953,0.15150150656700134,0.14385230839252472,0.3241666555404663
141.0,0.14482230444749197,0.035832253264230354,0.12490898370742798,0.186188280582428,0.12336964905261992
142.0,0.18870948255062103,0.17395178170176995,,0.0657069981098175,0.31171196699142456
143.0,0.20812904089689255,0.0483213512810279,,0.17396068572998047,0.24229739606380465
144.0,0.2370624840259552,0.02467397136192391,0.2600647509098053,0.2401207685470581,0.2110019326210022
145.0,0.1916597634553909,0.04430887602294658,0.16790039837360382,0.1642979383468628,0.2427809536457061
146.0,0.17593136429786682,0.080897731917695,0.2435234785079956,0.086296945810318,0.19797366857528687
147.0,0.2385096475481987,0.058806454592749795,,0.19692720472812653,0.2800920903682709
148.0,0.25196750462055206,0.03429758832979166,0.2722633183002472,0.2123682051897049,0.2712709903717041
149.0,0.20215077201525367,0.04301153591003281,0.16479960083961487,0.19247746467590326,0.2491752505302429
150.0,0.24546377857526144,0.0602836295328184,0.2900182902812958,0.17686927318572998,0.2695037722587585
151.0,0.2753433287143707,0.028234141275094958,0.24650537967681885,0.3029322028160095,0.2765924036502838
152.0,0.17974639435609183,0.11140671498651576,0.18233607709407806,0.06706741452217102,0.2898356914520264
153.0,0.1793979654709498,0.10511744467163976,0.2037809640169144,0.06423181295394897,0.2701811194419861
154.0,0.21921896934509277,0.041392764419149145,0.17814883589744568,0.2185810804367065,0.2609269917011261
155.0,0.18934770425160727,0.20858918548851607,0.2593585252761841,-0.045240551233291626,0.3539251387119293
156.0,0.1759565124909083,0.10419075567492787,0.2117146998643875,0.05859512090682984,0.2575597167015076
157.0,0.2483328382174174,0.12460037346735196,0.2356413453817368,0.13056392967700958,0.37879323959350586
158.0,0.24939205745855966,0.05323767425066755,0.2537552118301392,0.1941070705652237,0.30031388998031616
159.0,0.1590007742245992,0.04048056547038218,0.11287906765937805,0.175483837723732,0.1886394172906876
160.0,0.21052764852841696,0.14773456815111732,0.26857492327690125,0.04258537292480469,0.3204226493835449
161.0,0.13874229292074838,0.16898094417362897,0.16088195145130155,-0.040217190980911255,0.2955621182918549
162.0,0.2407396932442983,0.15609035137242977,0.2146616280078888,0.0993308424949646,0.4082266092300415
163.0,0.14319878816604614,0.06884927353803391,0.07817831635475159,0.136092409491539,0.21532563865184784
164.0,0.2038062463204066,0.03836711789854334,0.18517738580703733,0.24793101847171786,0.1783103346824646
165.0,0.2299728790918986,0.10529209588997406,0.2794920802116394,0.10905033349990843,0.30137622356414795
166.0,0.1890756090482076,0.11626907060147583,0.06568238139152527,0.2965879440307617,0.20495650172233584
167.0,0.20207791527112326,0.12028390367480721,0.2500453889369965,0.0652112364768982,0.2909771203994751
168.0,0.21958007911841074,0.01877748636029514,0.22275175154209131,0.23656974732875824,0.19941873848438266
169.0,0.16603065530459085,0.05578723525312504,0.10554644465446472,0.17707742750644684,0.21546809375286105
170.0,0.25034119188785553,0.10193653818827739,0.1726517528295517,0.21260705590248108,0.3657647669315338
171.0,0.20516922573248544,0.031302170454596476,0.2411278635263443,0.18401844799518585,0.1903613656759262
172.0,0.1127994308869044,0.10878514443588691,0.20976753532886505,-0.004837334156036377,0.13346809148788452
173.0,0.1406017988920212,0.06837122390895527,0.2161382585763932,0.12271589040756226,0.08295124769210815
174.0,0.08326468865076701,0.03940640808616153,0.12866947054862976,0.05797979235649109,0.06314480304718018
175.0,0.16070081790288288,0.09242678651377167,0.2674111723899841,0.10889032483100893,0.10580095648765564
176.0,0.15210604667663574,0.054637600597104624,0.2041570395231247,0.0952051877975464,0.15695591270923615
177.0,0.31730831662813824,0.31847290601123146,0.19185802340507507,0.08066469430923462,0.679402232170105
178.0,0.2428922007481257,0.03330438595814118,0.27728214859962463,0.21079149842262268,0.24060295522212985
179.0,0.22301116585731506,0.033408311844451144,0.1861424744129181,0.2316149473190308,0.25127607583999634
180.0,0.18824351827303568,0.14252815769640362,0.2970271706581116,0.0268990695476532,0.2408043146133423
181.0,0.1783462663491567,0.22860051355726482,0.13538199663162231,-0.025723695755004883,0.4253804981708527
182.0,0.25621119638284046,0.10481809929471751,0.2692190110683441,0.14549629390239716,0.3539182841777801
183.0,0.26981960733731586,0.06516558664159429,0.30163824558258057,0.19485747814178467,0.3129630982875824
184.0,0.19289912780125937,0.25123421711446564,0.3044869601726532,-0.09479939937591553,0.3690098226070404
185.0,0.17600472271442413,0.04613318079989417,0.21830067038536072,0.12681107223033905,0.18290242552757266
186.0,0.14274337391058603,0.07690671291467895,0.14524860680103302,0.06461465358734131,0.2183668613433838
187.0,0.17355226476987204,0.09045042284489715,0.0785473883152008,0.1834803223609925,0.25862908363342285
188.0,0.13110908369223276,0.18983097405402935,0.13565261662006378,-0.06095287203788757,0.3186275064945221
189.0,0.2046948422988256,0.08892249178248637,0.2652212679386139,0.10260111093521118,0.2462621480226517
190.0,0.17798413336277008,0.07032316785037189,0.15846972167491913,0.11947906017303468,0.25600361824035645
191.0,0.21055166920026144,0.08993201358012408,0.27814149856567383,0.1084817349910736,0.2450317740440369
192.0,0.19131713112195334,0.08914517776621902,0.27763259410858154,0.09958890080451964,0.1967298984527588
193.0,0.11928964654604594,0.15357085248001465,0.18200957775115967,-0.05571454763412476,0.2315739095211029
194.0,0.17253513137499488,0.11364440870100638,0.21016499400138847,0.04484850168228149,0.2625918984413147
195.0,0.2399682899316152,0.2129069545161598,0.4231535196304321,0.0063835978507995605,0.2903677523136139
196.0,0.17157679299513498,0.04675554568067789,0.14991949498653412,0.13957668840885162,0.22523419559001925
197.0,0.28581345578034717,0.12859478995750234,0.42352160811424255,0.16885565221309662,0.2650631070137024
198.0,0.2179228663444519,0.047613680346614805,0.2376333922147751,0.16361893713474274,0.2525162696838379
199.0,0.18392977118492126,0.03970962948903679,0.20616863667964933,0.13808384537696838,0.20753683149814608
200.0,0.1594403088092804,0.03591537607662302,0.14623820781707764,0.13199444115161896,0.2000882774591446
201.0,0.1891535222530365,0.09262536244005905,0.10406085848808287,0.17558491230010986,0.28781479597091675
202.0,0.24150228003660837,0.0644220431128755,0.29450058937072754,0.1697971075773239,0.2602091431617737
203.0,0.15093852082888284,0.1724409170131411,0.2612469494342804,-0.0477772057056427,0.2393458187580109
204.0,0.17720301946004233,0.08265253605304085,0.23980411887168884,0.08351442217826842,0.20829051733016968
205.0,0.06657042105992635,0.1642885801955523,0.15042904019355774,-0.12272420525550842,0.17200642824172974
206.0,0.22265149156252548,0.061505623306973324,0.16923224925994873,0.2088305056095124,0.28989171981811523
207.0,0.1662870148817698,0.1326174325604721,0.20828890800476074,0.01775464415550232,0.2728174924850464
208.0,0.20170036454995474,0.09452712155763718,0.2721858024597168,0.09428265690803528,0.2386326342821121
209.0,0.12775173286596933,0.06988084763881072,0.17794980108737946,0.04794028401374817,0.1573651134967804
210.0,0.17842185497283936,0.09248188937977608,0.22360870242118835,0.2396228909492493,0.07203397154808044
211.0,0.18346360822518662,0.04810449595586359,0.13256485760211945,0.18965083360672,0.2281751334667205
212.0,0.2166116734345754,0.21320244221090037,0.38597336411476135,-0.022803604602813717,0.28666526079177856
213.0,0.16926692922910055,0.18381751225339552,0.2955613732337952,-0.04161709547042847,0.2538565099239349
214.0,0.18125941356023154,0.18544686240393204,0.25914448499679565,-0.03042852878570557,0.3150622844696045
215.0,0.12172878285249074,0.18645452081440653,0.26731017231941223,-0.08842942118644714,0.18630559742450714
216.0,0.16189323365688324,0.2369028836713781,0.24707664549350736,-0.10582247376441956,0.3444255292415619
217.0,0.11604792873064677,0.1844937072266785,0.2032171189785004,-0.09587880969047546,0.2408054769039154
218.0,0.10600435733795166,0.162820324653193,0.1774892807006836,-0.08032989501953125,0.22085368633270264
219.0,0.18379726012547812,0.05642723295529178,0.15727944672107694,0.1455135941505432,0.2485987395048141
220.0,0.18698145945866904,0.1318973725787258,0.1731744110584259,0.06253072619438171,0.32523924112319946
221.0,0.1442407270272573,0.12220933310590082,0.16667750477790833,0.012367606163024902,0.2536770701408386
222.0,0.18582385778427124,0.16686574367688226,0.0997397005558014,0.0795799195766449,0.3781519532203674
223.0,0.2157710095246633,0.07920504002610164,0.25884583592414856,0.12436330318450928,0.26410388946533203
224.0,0.17601666847864786,0.05737277609550051,0.18833868205547333,0.11348402500152588,0.2262272983789444
225.0,0.19446568687756857,0.08587979096032969,0.2114265263080597,0.1013709306716919,0.2705996036529541
226.0,0.17636683583259583,0.11911897010976939,0.05774679780006409,0.2959785461425781,0.17537516355514526
227.0,0.22619997461636862,0.0774156851348162,0.2136269509792328,0.15584036707878113,0.3091326057910919
228.0,0.2340226670106252,0.17136480872103715,0.14747639000415802,0.12319128215312958,0.431400328874588
229.0,0.1719786574443181,0.10750609466523768,0.19468627870082847,0.05493268370628357,0.2663170099258423
230.0,0.3239583373069764,0.08011443680300376,0.24791166186332705,0.4075996577739716,0.3163636922836304
231.0,0.23083836336930594,0.06188288058021212,0.2159171551465988,0.17778030037879944,0.29881763458251953
232.0,0.26174626251061756,0.15665700774620628,0.20825359225273127,0.13884194195270538,0.438143253326416
233.0,0.16615596413612366,0.14966960071499125,0.19197702407836914,0.005255758762359619,0.3012351095676422
234.0,0.28524377445379895,0.060049306720351636,0.2294701486825943,0.3488082587718964,0.2774529159069061
235.0,0.1922557751337687,0.1743144411721582,0.17444103956222534,0.02753278613090515,0.3747934997081757
236.0,0.2468858708937963,0.05070484355185438,0.2475523203611374,0.19585108757019049,0.29725420475006104
237.0,0.22399495045344034,0.03885156875240423,0.2138158082962036,0.19124627113342285,0.2669227719306946
238.0,0.15438666443030039,0.05459675042692645,0.16039004921913147,0.09703633189201356,0.20573361217975614
239.0,0.21913869678974152,0.040189476514024734,0.26430100202560425,0.18731261789798734,0.20580247044563293
240.0,0.2209643324216207,0.02839474646015691,0.1896527707576752,0.2281968593597412,0.2450433671474457
241.0,0.2354541048407555,0.01319696852217054,0.2447857707738877,0.2261224389076233,
242.0,0.26440954208374023,0.032504829683359784,0.24142515659332275,0.2873939275741577,
243.0,0.19464968144893646,0.08327835836773637,0.1357629895210266,0.2535363733768463,
244.0,0.18358774483203888,0.0065660153826636895,0.1789448708295822,0.18823061883449554,
245.0,0.21691524237394333,0.039392794305086104,0.2447701543569565,0.18906033039093012,
246.0,0.15801677107810974,0.3049751680646547,0.2481902241706848,-0.18187737464904785,0.40773746371269226
247.0,0.11605254312356313,0.2112899197786215,0.2754271924495697,-0.1236135959625244,0.1963440328836441
248.0,0.21276380121707916,0.16026539402251105,0.2380645126104355,0.041352927684783936,0.3588739633560181
249.0,0.20725278556346893,0.1380583833513441,0.2366005927324295,0.05688014626502993,0.3282776176929474
250.0,0.22226725021998087,0.14450709523406632,0.24146422743797305,0.06912118196487428,0.3562163412570953
251.0,0.2555656284093856,0.11524404415779807,0.2484678775072097,0.1440345048904419,0.37419450283050537
252.0,0.25324403246243793,0.13151767048493565,0.2767630815505981,0.1115536093711853,0.3714154064655304
253.0,0.2125529398520787,0.03927488586019187,0.2457377612590789,0.16919128596782684,0.22272977232933044
254.0,0.20307649672031403,0.11529112359473145,0.284599632024765,0.12155336141586305,
255.0,0.21090840796629587,0.19632964135752046,0.14684243500232694,0.05461457371711731,0.43126821517944336
256.0,0.16417682667573294,0.2104115713656488,0.22125373780727384,-0.06888473033905029,0.3401614725589752
257.0,0.21526187658309937,0.0943888442522849,0.2395492196083069,0.11110273003578186,0.2951336801052093
258.0,0.19004477063814798,0.07608423568176652,0.17547056078910828,0.12230184674263,0.2723619043827057
259.0,0.10402284562587738,0.12260837749140713,0.20761245489120486,-0.031346529722213745,0.13580261170864105
260.0,0.15096671879291534,0.16160994444178745,0.2190339118242264,-0.033542513847351074,0.2674087584018707
261.0,0.17835814754168192,0.159509094656071,0.2685612440109253,-0.005814254283905029,0.2723274528980255
262.0,0.23583263158798218,0.06141442384428446,0.250654935836792,0.1683635413646698,0.28847941756248474
263.0,0.157030979792277,0.06816068754206196,0.13917098939418793,0.09957841038703916,0.23234353959560394
264.0,0.17936535676320395,0.18994349489537465,0.21375703811645508,-0.025424301624298096,0.34976333379745483
265.0,0.27844879527886707,0.08048483283641941,0.1916978806257248,0.2929535508155823,0.3506949543952942
266.0,0.18322412172953287,0.03338272384115665,0.14763428270816806,0.18819606304168696,0.2138420194387436
267.0,0.2254700462023417,0.20576647225539677,0.04196622967720032,0.18651387095451355,0.4479300379753113
268.0,0.16588128109773,0.15064510942155246,0.02832910418510437,0.1424429565668106,0.326871782541275
269.0,0.17505071063836417,0.13139857088460172,0.040501445531845086,0.1815968006849289,0.3030538856983185
270.0,0.22066520154476166,0.09343749979694653,0.1222863644361496,0.23149096965789795,0.3082182705402374
271.0,0.2715867683291435,0.1284538688759111,0.1807561665773392,0.3624173700809479,
272.0,0.1630304828286171,0.028551803004538138,0.18321965634822845,0.14284130930900574,
273.0,0.2039446085691452,0.11995323938961251,0.11912485957145692,0.2887643575668335,
274.0,0.2137287755807241,0.05938161732524364,0.2027215212583542,0.16062091290950775,0.2778438925743103
275.0,0.17302305003007248,0.09006350831094087,0.07003787159919739,0.21198666095733645,0.2370446175336837
276.0,0.19091308116912842,0.16655876178446732,5.8084726333618164e-05,0.3068977892398834,0.2657833695411682
277.0,0.14324170847733816,0.17761798445566615,-0.061724424362182624,0.23941512405872345,0.25203442573547363
278.0,0.25470084448655445,0.02307791634961016,0.22805391252040866,0.26823875308036804,0.2678098678588867
279.0,0.20420366525650024,0.04958013093310406,0.18691639602184296,0.16558153927326202,0.2601130604743957
280.0,0.1597307324409485,0.12947727647357896,0.1996430456638336,0.014996290206909181,0.26455286145210266
281.0,0.18616590400536856,0.05650026859598905,0.2078111618757248,0.12204325199127194,0.2286432981491089
282.0,0.1603910674651464,0.06681511439008674,0.2123133093118668,0.0850101113319397,0.1838497817516327
283.0,0.1917173465092977,0.11871694232087791,0.2257911860942841,0.059689372777938836,0.28967148065567017
284.0,0.1813047230243683,0.11973044676188538,0.05073884129524231,0.2072202563285828,0.2859550714492798
285.0,0.2584807376066844,0.07400614618512596,0.33173757791519165,0.1837473809719085,0.2599572539329529
286.0,0.12950080633163452,0.11567053610624609,0.180209681391716,-0.0028635859489440922,0.21115632355213165
287.0,0.1830090433359146,0.07166469909858712,0.15552997589111328,0.12915046513080594,0.2643466889858246
